Field_English	SubField_English
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
Information & Communication Technologies	Software Engineering
